customer_id,category,quantity
804,Beauty,3
804,Books,1
804,Toys,1
806,Electronics,2
806,Fashion,1
806,Sports,4
806,Toys,1
807,Toys,3
810,Books,4
810,Fashion,2
810,Home & Kitchen,1
810,Sports,1
810,Toys,1
811,Books,1
811,Fashion,2
811,Toys,3
812,Fashion,1
813,Books,3
813,Fashion,1
813,Sports,3
814,Beauty,1
814,Electronics,4
814,Home & Kitchen,1
815,Beauty,1
815,Home & Kitchen,1
816,Beauty,5
816,Books,1
816,Electronics,1
816,Home & Kitchen,4
817,Fashion,1
817,Sports,2
817,Toys,1
818,Beauty,3
818,Sports,2
818,Toys,5
819,Beauty,2
819,Books,2
819,Fashion,2
819,Home & Kitchen,1
819,Toys,1
820,Beauty,3
820,Books,4
820,Home & Kitchen,1
821,Books,4
822,Books,1
823,Books,1
823,Fashion,1
823,Toys,2
824,Beauty,1
824,Electronics,2
825,Beauty,2
825,Books,4
825,Home & Kitchen,1
825,Toys,1
826,Beauty,4
826,Books,2
826,Fashion,4
826,Toys,1
827,Books,1
827,Fashion,4
828,Electronics,2
829,Beauty,1
829,Fashion,6
829,Toys,2
830,Beauty,1
830,Books,1
830,Electronics,4
830,Sports,2
830,Toys,1
832,Electronics,1
832,Fashion,1
832,Sports,1
833,Books,1
833,Toys,2
834,Beauty,1
834,Home & Kitchen,1
834,Toys,5
835,Beauty,3
835,Books,1
835,Fashion,1
835,Home & Kitchen,3
835,Sports,1
836,Books,1
836,Electronics,1
836,Toys,1
837,Beauty,1
837,Books,1
837,Home & Kitchen,1
838,Beauty,1
838,Home & Kitchen,1
838,Sports,2
839,Beauty,1
839,Home & Kitchen,2
841,Fashion,5
841,Toys,6
842,Home & Kitchen,3
842,Toys,3
843,Home & Kitchen,1
845,Beauty,1
845,Fashion,1
845,Home & Kitchen,1
846,Books,1
846,Fashion,2
846,Home & Kitchen,1
847,Beauty,1
847,Books,3
847,Electronics,3
847,Fashion,2
847,Sports,2
849,Beauty,1
849,Fashion,1
850,Beauty,1
850,Toys,1
851,Books,1
854,Books,1
855,Fashion,2
856,Electronics,1
856,Fashion,1
856,Toys,7
858,Beauty,1
858,Fashion,3
858,Sports,1
859,Beauty,1
859,Books,3
859,Fashion,1
859,Sports,1
859,Toys,2
860,Toys,3
861,Books,1
861,Fashion,2
861,Sports,1
861,Toys,1
862,Fashion,5
863,Beauty,1
863,Books,2
863,Electronics,1
863,Home & Kitchen,4
863,Toys,1
864,Beauty,1
864,Electronics,1
864,Toys,6
865,Books,4
865,Sports,1
865,Toys,1
866,Beauty,5
866,Fashion,1
866,Sports,3
866,Toys,2
867,Toys,2
869,Books,1
869,Home & Kitchen,1
871,Fashion,2
872,Beauty,1
872,Sports,2
872,Toys,3
873,Fashion,1
873,Sports,1
874,Sports,3
878,Beauty,5
878,Books,1
878,Electronics,1
878,Home & Kitchen,1
878,Sports,1
878,Toys,1
879,Electronics,1
880,Beauty,1
880,Books,1
880,Home & Kitchen,2
880,Sports,1
881,Fashion,1
881,Home & Kitchen,1
882,Books,4
882,Home & Kitchen,1
882,Sports,1
883,Beauty,3
883,Toys,1
885,Books,1
885,Electronics,2
885,Sports,1
886,Beauty,3
886,Sports,1
886,Toys,1
887,Books,1
889,Home & Kitchen,1
889,Toys,1
890,Beauty,4
890,Fashion,2
890,Home & Kitchen,2
892,Fashion,2
892,Toys,1
894,Toys,2
895,Beauty,1
895,Books,1
895,Fashion,1
895,Toys,1
896,Fashion,2
896,Home & Kitchen,1
897,Toys,1
898,Beauty,1
898,Sports,5
898,Toys,2
899,Books,2
899,Home & Kitchen,1
899,Toys,1
900,Books,1
900,Sports,1
900,Toys,5
901,Beauty,1
901,Sports,2
902,Home & Kitchen,1
903,Home & Kitchen,1
903,Toys,1
904,Beauty,1
905,Sports,3
905,Toys,1
906,Books,7
906,Electronics,1
906,Home & Kitchen,1
906,Sports,4
906,Toys,4
907,Books,7
907,Fashion,3
907,Toys,1
908,Home & Kitchen,4
909,Beauty,1
909,Electronics,1
909,Fashion,1
909,Home & Kitchen,1
909,Toys,1
910,Beauty,2
911,Books,1
911,Sports,1
911,Toys,1
912,Books,2
912,Sports,1
912,Toys,1
913,Electronics,1
914,Fashion,1
915,Books,5
915,Fashion,1
915,Home & Kitchen,1
915,Sports,2
915,Toys,6
916,Books,3
916,Home & Kitchen,1
916,Sports,2
917,Beauty,1
917,Books,2
917,Sports,2
918,Books,2
919,Beauty,6
919,Home & Kitchen,1
920,Home & Kitchen,4
920,Toys,1
922,Sports,1
923,Beauty,4
923,Fashion,1
923,Sports,2
924,Books,2
924,Electronics,1
925,Fashion,2
925,Toys,1
926,Beauty,1
926,Toys,1
928,Books,1
928,Fashion,1
928,Toys,1
929,Beauty,2
929,Books,1
929,Home & Kitchen,1
929,Toys,1
930,Books,2
931,Fashion,4
932,Sports,1
933,Beauty,1
933,Home & Kitchen,1
933,Sports,2
933,Toys,2
934,Books,1
935,Home & Kitchen,1
938,Beauty,1
938,Books,2
938,Home & Kitchen,2
939,Books,1
939,Sports,4
940,Fashion,5
940,Toys,2
941,Fashion,1
941,Home & Kitchen,1
942,Beauty,1
942,Sports,2
943,Beauty,1
944,Books,1
944,Home & Kitchen,2
945,Beauty,1
946,Books,1
946,Fashion,1
946,Home & Kitchen,1
947,Books,4
947,Electronics,1
948,Sports,5
949,Beauty,1
949,Books,2
950,Books,1
951,Electronics,1
952,Fashion,2
952,Toys,4
955,Toys,5
956,Books,1
956,Fashion,1
956,Home & Kitchen,1
957,Electronics,1
958,Beauty,2
958,Fashion,1
958,Toys,4
959,Books,4
959,Toys,2
960,Beauty,2
960,Books,2
962,Fashion,1
962,Toys,1
963,Fashion,1
964,Books,4
964,Home & Kitchen,2
964,Toys,2
966,Sports,1
967,Beauty,1
968,Electronics,1
968,Fashion,1
968,Toys,4
969,Beauty,2
969,Books,8
969,Home & Kitchen,1
971,Beauty,2
971,Books,6
971,Electronics,3
971,Sports,1
972,Beauty,1
972,Fashion,1
972,Home & Kitchen,2
973,Sports,1
975,Electronics,1
977,Books,1
977,Home & Kitchen,2
978,Home & Kitchen,1
979,Beauty,1
979,Books,1
980,Beauty,1
980,Books,1
980,Fashion,1
980,Toys,3
981,Books,1
982,Beauty,1
982,Fashion,4
983,Beauty,1
985,Beauty,1
986,Sports,1
987,Toys,1
988,Beauty,1
988,Books,3
988,Electronics,1
988,Home & Kitchen,2
988,Sports,1
988,Toys,4
989,Electronics,1
989,Home & Kitchen,1
989,Sports,2
990,Beauty,1
990,Toys,1
991,Books,3
991,Electronics,1
991,Toys,1
992,Beauty,1
992,Books,1
992,Electronics,1
992,Fashion,1
993,Home & Kitchen,1
994,Beauty,1
994,Books,1
996,Beauty,1
996,Books,2
996,Electronics,1
996,Sports,3
996,Toys,1
997,Books,1
997,Fashion,1
997,Home & Kitchen,2
997,Toys,1
998,Books,3
998,Toys,1
999,Beauty,4
999,Sports,1
1000,Home & Kitchen,1
1001,Books,1
1002,Toys,1
1004,Beauty,4
1004,Books,1
1004,Fashion,1
1004,Sports,1
1005,Beauty,1
1005,Books,1
1005,Fashion,1
1005,Home & Kitchen,1
1005,Sports,1
1005,Toys,2
1007,Books,2
1007,Fashion,5
1007,Home & Kitchen,1
1007,Sports,1
1008,Beauty,1
1009,Books,1
1010,Beauty,10
1010,Sports,1
1012,Books,1
1012,Home & Kitchen,3
1013,Beauty,1
1013,Books,1
1013,Electronics,2
1014,Fashion,1
1015,Beauty,2
1015,Books,2
1015,Fashion,1
1016,Toys,1
1017,Fashion,2
1018,Beauty,7
1018,Fashion,2
1018,Home & Kitchen,3
1018,Toys,1
1019,Books,2
1019,Sports,3
1019,Toys,2
1020,Books,1
1020,Fashion,1
1021,Beauty,2
1021,Home & Kitchen,1
1021,Toys,7
1022,Fashion,1
1022,Home & Kitchen,1
1023,Books,1
1023,Toys,5
1025,Beauty,1
1025,Toys,5
1028,Books,3
1029,Fashion,1
1029,Toys,1
1030,Toys,6
1032,Beauty,1
1032,Fashion,2
1032,Sports,2
1033,Books,1
1033,Fashion,3
1034,Toys,1
1035,Sports,1
1035,Toys,1
1036,Electronics,4
1037,Books,3
1037,Sports,1
1037,Toys,1
1038,Books,1
1038,Home & Kitchen,3
1039,Books,3
1039,Toys,1
1041,Fashion,2
1042,Books,3
1042,Fashion,2
1043,Sports,2
1044,Books,1
1045,Fashion,3
1046,Toys,1
1048,Beauty,2
1048,Sports,1
1049,Beauty,1
1049,Fashion,2
1049,Sports,1
1049,Toys,1
1050,Fashion,3
1050,Sports,1
1051,Books,1
1051,Fashion,4
1051,Sports,1
1052,Beauty,1
1052,Electronics,4
1052,Toys,2
1055,Books,1
1055,Fashion,1
1056,Fashion,1
1057,Books,1
1057,Fashion,3
1057,Sports,1
1059,Beauty,2
1059,Sports,1
1059,Toys,1
1060,Beauty,1
1060,Books,1
1060,Fashion,4
1060,Toys,1
1061,Books,3
1061,Home & Kitchen,2
1061,Sports,4
1062,Books,1
1062,Electronics,1
1062,Fashion,1
1062,Home & Kitchen,1
1063,Sports,1
1064,Books,2
1064,Home & Kitchen,2
1065,Beauty,6
1065,Books,1
1065,Fashion,1
1065,Home & Kitchen,2
1066,Beauty,3
1067,Beauty,2
1069,Home & Kitchen,4
1069,Toys,2
1070,Beauty,3
1070,Toys,1
1072,Fashion,1
1072,Home & Kitchen,1
1072,Toys,2
1073,Home & Kitchen,3
1074,Books,1
1074,Sports,2
1075,Books,1
1078,Toys,6
1079,Fashion,6
1080,Beauty,1
1080,Toys,1
1081,Fashion,3
1082,Home & Kitchen,1
1082,Sports,1
1083,Beauty,2
1083,Fashion,1
1083,Sports,1
1085,Beauty,2
1085,Home & Kitchen,1
1087,Beauty,5
1087,Home & Kitchen,1
1087,Toys,3
1088,Books,3
1088,Home & Kitchen,2
1088,Sports,4
1090,Electronics,1
1091,Books,1
1091,Electronics,1
1091,Home & Kitchen,1
1094,Beauty,1
1095,Beauty,3
1095,Toys,3
1096,Beauty,2
1096,Books,5
1096,Fashion,1
1096,Sports,1
1098,Beauty,1
1098,Books,1
1098,Home & Kitchen,2
1099,Toys,2
1102,Beauty,1
1102,Electronics,3
1102,Home & Kitchen,3
1102,Toys,5
1103,Beauty,1
1103,Sports,2
1105,Beauty,8
1105,Books,3
1105,Sports,1
1106,Beauty,2
1106,Electronics,1
1106,Fashion,4
1106,Home & Kitchen,4
1106,Sports,1
1107,Toys,1
1108,Beauty,1
1108,Books,2
1109,Books,4
1109,Electronics,1
1109,Fashion,5
1111,Books,1
1111,Sports,1
1112,Books,1
1112,Fashion,1
1113,Fashion,1
1113,Home & Kitchen,1
1113,Sports,2
1114,Fashion,1
1115,Books,3
1118,Books,1
1118,Home & Kitchen,1
1119,Home & Kitchen,1
1119,Sports,1
1119,Toys,1
1121,Books,1
1121,Toys,1
1122,Home & Kitchen,1
1122,Sports,3
1122,Toys,5
1123,Books,1
1123,Fashion,1
1123,Sports,1
1123,Toys,4
1124,Home & Kitchen,3
1124,Toys,1
1125,Fashion,3
1125,Sports,2
1126,Beauty,1
1126,Books,1
1126,Electronics,1
1126,Fashion,3
1126,Sports,6
1128,Sports,2
1129,Books,1
1129,Home & Kitchen,2
1129,Toys,3
1130,Electronics,2
1130,Home & Kitchen,1
1131,Beauty,1
1131,Books,7
1132,Electronics,1
1133,Books,4
1134,Home & Kitchen,3
1134,Toys,1
1135,Beauty,1
1135,Home & Kitchen,1
1136,Beauty,1
1137,Home & Kitchen,1
1138,Beauty,1
1138,Fashion,2
1138,Home & Kitchen,1
1139,Books,1
1140,Beauty,4
1140,Books,1
1140,Electronics,1
1140,Sports,2
1141,Books,1
1141,Fashion,1
1141,Toys,1
1142,Beauty,2
1142,Books,2
1142,Electronics,1
1142,Sports,2
1143,Books,4
1143,Fashion,6
1144,Home & Kitchen,3
1144,Toys,4
1145,Beauty,1
1145,Fashion,1
1145,Sports,1
1145,Toys,2
1147,Toys,1
1149,Beauty,7
1149,Books,1
1150,Beauty,1
1150,Books,4
1150,Electronics,1
1151,Beauty,5
1151,Books,2
1151,Electronics,1
1151,Home & Kitchen,2
1151,Sports,1
1152,Home & Kitchen,1
1152,Sports,1
1153,Books,4
1155,Books,7
1155,Fashion,5
1157,Books,2
1157,Electronics,1
1157,Fashion,4
1157,Home & Kitchen,4
1158,Sports,1
1161,Fashion,1
1161,Toys,1
1162,Beauty,1
1162,Books,3
1163,Sports,1
1164,Beauty,1
1164,Books,1
1164,Sports,1
1165,Beauty,3
1165,Books,1
1165,Fashion,4
1165,Sports,4
1166,Fashion,1
1166,Home & Kitchen,1
1167,Beauty,1
1167,Fashion,3
1167,Home & Kitchen,1
1167,Toys,2
1168,Beauty,3
1168,Sports,3
1168,Toys,3
1169,Beauty,1
1169,Toys,4
1170,Beauty,3
1170,Toys,3
1171,Books,1
1171,Sports,1
1172,Beauty,2
1172,Books,1
1172,Home & Kitchen,2
1172,Toys,1
1173,Electronics,1
1173,Toys,1
1174,Books,1
1174,Electronics,1
1174,Toys,3
1175,Books,1
1175,Toys,2
1176,Books,5
1177,Books,4
1177,Fashion,4
1177,Home & Kitchen,1
1177,Sports,1
1177,Toys,2
1178,Beauty,2
1178,Fashion,2
1178,Toys,1
1179,Books,1
1179,Fashion,1
1179,Home & Kitchen,1
1179,Toys,1
1180,Electronics,1
1181,Electronics,1
1182,Electronics,3
1182,Home & Kitchen,1
1182,Toys,2
1183,Books,2
1185,Beauty,1
1185,Electronics,2
1185,Fashion,2
1185,Home & Kitchen,1
1185,Sports,1
1185,Toys,1
1186,Beauty,4
1186,Electronics,1
1187,Beauty,1
1187,Books,2
1187,Toys,1
1189,Books,1
1189,Electronics,1
1189,Fashion,5
1189,Sports,4
1190,Beauty,1
1190,Books,2
1190,Electronics,1
1190,Home & Kitchen,2
1191,Books,1
1192,Home & Kitchen,1
1193,Books,4
1193,Electronics,1
1193,Fashion,2
1194,Beauty,2
1194,Books,5
1194,Fashion,1
1195,Beauty,6
1195,Sports,1
1195,Toys,3
1196,Electronics,1
1196,Fashion,1
1196,Home & Kitchen,2
1196,Sports,2
1196,Toys,2
1197,Toys,1
1198,Beauty,2
1198,Fashion,2
1198,Toys,1
1199,Beauty,2
1199,Books,3
1200,Books,1
1200,Electronics,5
1200,Home & Kitchen,1
1200,Sports,1
1203,Sports,1
1204,Sports,1
1205,Books,1
1205,Home & Kitchen,1
1208,Electronics,1
1209,Beauty,1
1209,Books,1
1209,Fashion,1
1209,Sports,1
1209,Toys,3
1210,Beauty,2
1210,Electronics,2
1210,Fashion,1
1210,Toys,3
1211,Beauty,1
1211,Books,1
1211,Electronics,1
1211,Sports,1
1212,Books,1
1212,Home & Kitchen,1
1213,Books,5
1213,Toys,2
1214,Beauty,8
1214,Books,1
1214,Fashion,1
1214,Toys,6
1215,Electronics,2
1215,Fashion,3
1215,Home & Kitchen,1
1216,Beauty,2
1216,Fashion,1
1217,Beauty,2
1217,Books,6
1217,Electronics,1
1217,Toys,1
1218,Fashion,1
1219,Home & Kitchen,1
1219,Sports,1
1220,Beauty,2
1220,Books,4
1220,Toys,2
1221,Books,2
1222,Beauty,1
1222,Books,5
1222,Electronics,3
1222,Sports,1
1223,Beauty,2
1223,Books,5
1223,Toys,4
1224,Sports,1
1225,Beauty,1
1225,Fashion,1
1225,Home & Kitchen,1
1226,Beauty,3
1226,Books,1
1226,Home & Kitchen,2
1226,Sports,1
1226,Toys,1
1227,Beauty,1
1227,Books,1
1227,Electronics,4
1227,Fashion,1
1227,Home & Kitchen,1
1229,Fashion,1
1229,Home & Kitchen,3
1230,Beauty,2
1230,Books,1
1230,Home & Kitchen,1
1231,Beauty,1
1231,Books,3
1232,Sports,1
1233,Fashion,1
1233,Toys,1
1234,Fashion,2
1234,Sports,1
1235,Beauty,1
1235,Books,1
1235,Sports,1
1236,Beauty,1
1240,Beauty,1
1240,Books,2
1241,Beauty,1
1241,Books,1
1241,Electronics,1
1242,Books,7
1242,Fashion,1
1242,Home & Kitchen,1
1242,Toys,4
1243,Beauty,5
1243,Toys,3
1244,Beauty,1
1244,Books,1
1245,Books,1
1245,Fashion,1
1246,Books,2
1247,Beauty,3
1247,Books,5
1247,Electronics,1
1247,Fashion,1
1247,Home & Kitchen,1
1247,Toys,7
1248,Toys,2
1250,Books,2
1251,Books,2
1251,Fashion,1
1251,Home & Kitchen,1
1252,Beauty,1
1252,Books,4
1253,Books,11
1253,Home & Kitchen,1
1254,Books,1
1254,Home & Kitchen,2
1254,Toys,1
1255,Beauty,1
1255,Books,3
1255,Home & Kitchen,1
1256,Books,1
1256,Electronics,1
1256,Fashion,1
1257,Books,4
1257,Sports,3
1257,Toys,2
1258,Sports,2
1259,Beauty,1
1259,Books,1
1259,Fashion,1
1259,Toys,2
1260,Beauty,3
1260,Toys,1
1262,Books,1
1262,Home & Kitchen,3
1262,Toys,1
1263,Books,1
1263,Fashion,4
1264,Books,2
1265,Books,1
1265,Electronics,1
1265,Toys,2
1266,Books,3
1266,Fashion,1
1266,Sports,1
1268,Fashion,1
1269,Beauty,1
1269,Books,3
1269,Sports,1
1270,Books,1
1270,Electronics,1
1270,Fashion,1
1270,Sports,1
1271,Toys,3
1272,Home & Kitchen,1
1272,Sports,1
1273,Home & Kitchen,1
1274,Beauty,1
1274,Electronics,1
1274,Toys,1
1278,Sports,2
1279,Beauty,5
1280,Beauty,1
1280,Electronics,1
1281,Books,2
1281,Toys,2
1282,Electronics,2
1282,Fashion,2
1283,Fashion,1
1283,Sports,1
1284,Beauty,3
1284,Books,1
1285,Electronics,1
1285,Fashion,1
1286,Beauty,1
1286,Books,4
1286,Electronics,4
1287,Beauty,1
1289,Sports,2
1290,Beauty,1
1290,Home & Kitchen,2
1291,Books,1
1292,Home & Kitchen,1
1292,Sports,1
1292,Toys,7
1293,Toys,1
1294,Sports,3
1295,Beauty,2
1296,Home & Kitchen,1
1296,Toys,1
1297,Toys,1
1298,Beauty,3
1298,Books,2
1298,Fashion,1
1298,Home & Kitchen,5
1298,Sports,3
1299,Books,1
1299,Home & Kitchen,2
1300,Home & Kitchen,1
1302,Books,2
1302,Fashion,1
1302,Home & Kitchen,3
1302,Toys,1
1303,Beauty,4
1303,Fashion,1
1303,Home & Kitchen,2
1303,Toys,1
1304,Beauty,4
1304,Books,1
1304,Fashion,3
1304,Toys,2
1305,Beauty,1
1305,Books,1
1305,Fashion,3
1305,Home & Kitchen,1
1305,Sports,1
1306,Fashion,1
1307,Beauty,3
1307,Books,1
1308,Beauty,1
1308,Electronics,1
1309,Beauty,1
1309,Books,1
1309,Electronics,1
1309,Home & Kitchen,1
1309,Sports,1
1310,Toys,3
1311,Beauty,5
1311,Books,1
1311,Sports,2
1311,Toys,3
1312,Beauty,1
1313,Fashion,3
1313,Toys,2
1314,Beauty,4
1314,Fashion,1
1314,Toys,1
1315,Beauty,1
1315,Electronics,1
1316,Beauty,4
1316,Books,2
1316,Sports,1
1316,Toys,1
1317,Beauty,2
1317,Books,3
1318,Beauty,1
1318,Home & Kitchen,1
1319,Books,3
1319,Fashion,1
1319,Home & Kitchen,2
1320,Sports,1
1322,Books,1
1323,Sports,1
1323,Toys,1
1324,Beauty,4
1324,Books,4
1324,Home & Kitchen,2
1325,Books,2
1325,Home & Kitchen,1
1327,Books,1
1327,Home & Kitchen,1
1327,Toys,1
1328,Beauty,2
1328,Books,1
1328,Fashion,5
1328,Sports,5
1332,Fashion,1
1333,Beauty,1
1333,Toys,4
1334,Sports,1
1335,Books,1
1335,Home & Kitchen,1
1336,Books,1
1337,Electronics,1
1338,Books,1
1338,Fashion,2
1339,Beauty,1
1339,Books,6
1339,Fashion,1
1339,Home & Kitchen,1
1339,Sports,1
1340,Beauty,2
1340,Home & Kitchen,1
1341,Fashion,1
1341,Toys,1
1342,Books,1
1343,Beauty,1
1343,Fashion,2
1343,Sports,1
1343,Toys,2
1344,Beauty,2
1344,Books,1
1344,Fashion,5
1344,Home & Kitchen,1
1344,Sports,1
1344,Toys,1
1345,Home & Kitchen,1
1346,Beauty,1
1346,Books,1
1347,Books,4
1347,Fashion,1
1347,Sports,4
1348,Beauty,1
1348,Books,2
1348,Home & Kitchen,4
1348,Sports,1
1351,Home & Kitchen,3
1352,Fashion,2
1353,Books,2
1353,Fashion,1
1354,Beauty,1
1354,Books,8
1354,Sports,3
1355,Books,1
1355,Toys,6
1356,Books,3
1356,Home & Kitchen,1
1357,Home & Kitchen,1
1359,Beauty,3
1359,Books,1
1359,Fashion,1
1359,Home & Kitchen,2
1359,Toys,1
1360,Beauty,6
1360,Sports,2
1360,Toys,1
1361,Home & Kitchen,3
1363,Beauty,4
1363,Home & Kitchen,1
1363,Toys,1
1364,Home & Kitchen,3
1365,Books,1
1365,Sports,1
1366,Beauty,3
1368,Fashion,2
1368,Toys,3
1369,Books,1
1369,Fashion,1
1372,Books,1
1372,Toys,4
1373,Beauty,1
1373,Books,1
1373,Home & Kitchen,1
1373,Sports,1
1373,Toys,1
1375,Fashion,3
1376,Books,1
1376,Electronics,1
1376,Fashion,3
1376,Home & Kitchen,4
1376,Toys,4
1378,Electronics,1
1378,Sports,1
1379,Home & Kitchen,1
1379,Toys,2
1380,Sports,1
1380,Toys,1
1381,Beauty,1
1381,Books,1
1381,Electronics,1
1381,Home & Kitchen,3
1381,Sports,1
1382,Home & Kitchen,4
1383,Fashion,1
1383,Home & Kitchen,4
1383,Toys,2
1384,Books,4
1384,Fashion,5
1384,Sports,1
1384,Toys,3
1385,Beauty,3
1385,Home & Kitchen,1
1385,Toys,2
1386,Beauty,2
1386,Books,4
1386,Electronics,1
1386,Sports,1
1387,Home & Kitchen,3
1387,Sports,1
1388,Books,1
1388,Fashion,1
1389,Toys,1
1391,Books,1
1391,Fashion,1
1392,Books,4
1393,Toys,2
1394,Beauty,1
1394,Books,1
1394,Electronics,2
1394,Toys,1
1395,Books,4
1395,Home & Kitchen,1
1396,Beauty,1
1397,Beauty,2
1397,Fashion,1
1397,Toys,2
1398,Fashion,1
1398,Home & Kitchen,4
1398,Sports,2
1399,Books,1
1399,Home & Kitchen,1
1399,Toys,2
1400,Beauty,4
1400,Sports,2
1401,Books,2
1401,Fashion,2
1401,Home & Kitchen,1
1401,Toys,1
1403,Toys,2
1404,Beauty,2
1405,Beauty,1
1406,Beauty,2
1406,Books,2
1406,Electronics,4
1406,Fashion,4
1406,Toys,1
1407,Sports,3
1407,Toys,2
1408,Beauty,2
1408,Books,1
1408,Fashion,3
1408,Home & Kitchen,1
1408,Toys,1
1409,Beauty,1
1409,Electronics,1
1409,Sports,1
1412,Books,3
1412,Sports,2
1413,Books,1
1413,Electronics,1
1414,Beauty,1
1414,Books,2
1414,Sports,1
1414,Toys,2
1415,Books,1
1416,Electronics,3
1417,Books,1
1417,Sports,1
1417,Toys,1
1419,Electronics,1
1419,Home & Kitchen,4
1420,Beauty,1
1421,Books,1
1421,Toys,4
1423,Books,2
1423,Home & Kitchen,1
1423,Sports,2
1424,Beauty,1
1424,Books,1
1424,Toys,1
1425,Books,1
1425,Sports,1
1426,Books,1
1426,Home & Kitchen,4
1426,Sports,1
1427,Beauty,7
1427,Books,1
1427,Home & Kitchen,1
1427,Sports,1
1431,Books,1
1433,Beauty,2
1433,Books,5
1433,Fashion,1
1433,Toys,1
1435,Books,2
1435,Electronics,1
1435,Home & Kitchen,1
1435,Toys,3
1437,Fashion,2
1437,Toys,1
1438,Beauty,1
1438,Fashion,2
1439,Fashion,1
1439,Toys,1
1440,Electronics,2
1440,Home & Kitchen,5
1440,Sports,1
1441,Sports,1
1442,Home & Kitchen,1
1442,Toys,1
1443,Home & Kitchen,1
1443,Sports,1
1443,Toys,1
1444,Books,1
1444,Home & Kitchen,1
1444,Toys,2
1445,Beauty,1
1445,Books,2
1445,Electronics,1
1446,Books,1
1446,Toys,1
1447,Toys,2
1448,Beauty,1
1448,Toys,1
1449,Books,2
1449,Electronics,3
1449,Fashion,1
1449,Toys,1
1450,Books,5
1450,Fashion,1
1451,Books,2
1451,Home & Kitchen,6
1451,Sports,2
1452,Toys,1
1453,Beauty,1
1454,Beauty,1
1454,Books,2
1454,Home & Kitchen,9
1455,Toys,8
1457,Books,2
1457,Fashion,3
1457,Home & Kitchen,1
1459,Beauty,2
1459,Books,1
1459,Fashion,1
1459,Home & Kitchen,7
1459,Toys,4
1460,Beauty,1
1460,Home & Kitchen,5
1460,Sports,2
1460,Toys,7
1461,Home & Kitchen,1
1462,Toys,2
1464,Books,4
1464,Electronics,2
1464,Fashion,1
1464,Sports,3
1466,Toys,1
1467,Beauty,2
1467,Books,2
1467,Electronics,1
1467,Home & Kitchen,2
1467,Sports,1
1469,Books,1
1469,Fashion,7
1470,Electronics,1
1471,Beauty,1
1471,Books,7
1471,Toys,1
1473,Beauty,3
1473,Toys,3
1474,Beauty,1
1474,Home & Kitchen,1
1475,Books,1
1476,Books,2
1476,Electronics,1
1476,Fashion,1
1476,Toys,1
1477,Books,2
1477,Electronics,1
1477,Fashion,1
1477,Home & Kitchen,4
1477,Sports,1
1477,Toys,3
1478,Beauty,1
1478,Books,1
1478,Electronics,1
1478,Sports,1
1479,Electronics,1
1479,Fashion,1
1480,Beauty,3
1480,Books,4
1480,Fashion,1
1480,Sports,2
1480,Toys,1
1481,Beauty,1
1481,Books,1
1481,Electronics,1
1481,Fashion,2
1481,Home & Kitchen,1
1481,Sports,2
1482,Fashion,1
1483,Home & Kitchen,1
1484,Books,1
1484,Fashion,8
1484,Home & Kitchen,3
1485,Books,1
1485,Fashion,1
1485,Home & Kitchen,1
1485,Sports,1
1486,Electronics,4
1486,Home & Kitchen,4
1487,Sports,1
1488,Home & Kitchen,1
1488,Sports,1
1488,Toys,3
1489,Beauty,1
1489,Books,3
1489,Fashion,1
1489,Toys,4
1490,Beauty,1
1490,Fashion,2
1490,Toys,2
1491,Books,8
1492,Beauty,1
1492,Electronics,1
1493,Beauty,2
1494,Books,3
1494,Fashion,1
1494,Sports,2
1495,Beauty,3
1495,Home & Kitchen,2
1496,Beauty,3
1496,Books,1
1496,Toys,1
1497,Beauty,2
1497,Home & Kitchen,1
1497,Sports,3
1498,Beauty,2
1498,Books,3
1498,Fashion,1
1499,Fashion,1
1500,Home & Kitchen,1
1500,Sports,3
1501,Fashion,2
1501,Toys,1
1502,Fashion,2
1502,Toys,4
1503,Beauty,2
1503,Books,1
1503,Fashion,1
1503,Toys,4
1504,Books,1
1504,Toys,1
1505,Beauty,1
1505,Fashion,1
1505,Home & Kitchen,1
1507,Beauty,5
1507,Fashion,3
1509,Fashion,2
1509,Home & Kitchen,4
1511,Home & Kitchen,1
1512,Books,1
1512,Sports,4
1513,Toys,1
1516,Books,3
1516,Toys,1
1517,Books,1
1517,Electronics,4
1517,Home & Kitchen,1
1519,Fashion,3
1519,Home & Kitchen,1
1520,Fashion,1
1520,Home & Kitchen,1
1520,Sports,1
1520,Toys,1
1522,Books,3
1522,Electronics,1
1522,Home & Kitchen,2
1522,Toys,2
1523,Fashion,4
1523,Home & Kitchen,5
1523,Sports,1
1524,Beauty,1
1524,Books,1
1526,Beauty,1
1526,Fashion,1
1526,Sports,1
1526,Toys,1
1527,Books,1
1527,Toys,5
1528,Fashion,1
1530,Beauty,3
1530,Books,1
1530,Toys,5
1531,Books,4
1531,Fashion,2
1531,Toys,2
1532,Books,1
1532,Toys,1
1534,Books,2
1534,Electronics,1
1534,Sports,4
1536,Books,2
1536,Fashion,1
1537,Books,5
1538,Books,1
1539,Beauty,2
1539,Books,1
1539,Home & Kitchen,4
1539,Toys,2
1540,Beauty,2
1541,Beauty,1
1541,Fashion,1
1541,Toys,1
1542,Books,1
1543,Beauty,1
1543,Books,2
1543,Fashion,1
1544,Beauty,1
1544,Books,6
1547,Home & Kitchen,1
1548,Beauty,4
1548,Books,5
